id,user_id,coin_name,available,disabled,lock,unrelease,purchase,address
4062,834,qc,630,0,0,0,0,QeecyLVewqrbcy3FNMhn7YZEWjBCo2ksfZ
4067,835,qc,142.804,0,0,0,0,QT5izsQAEtKXc4J6hy2BNyDwxoNSHi77Fx
4072,836,qc,105.16,0,0,0,0,QZvzHfu2eDymq98ajDsBjSFnbaesHqgSkz
4082,838,qc,84,0,0,0,0,QUDfxtrgAxEGfZxX52iuiome72LiCSQXjF
4087,839,qc,0,0,0,0,0,QbUhXXNzcxLAhhAenzgKjNjtF9R88xg69y
4092,840,qc,819,0,0,0,0,QjJKdvTt1LHKYM68WFxLR54dtLgzv5icuR
4102,842,qc,342.42,0,0,0,0,QcjmicGZtKUSsEYzTHndRAym7XqPF9jeqY
4107,843,qc,630,0,0,0,0,QfvJH4M56qPPn1wayCmon7GG2QnWfAFTDg
4112,844,qc,33.6,0,0,0,0,QRvbp61FTtUik38Vr2HxR8nWQNqmDVXok1
4122,846,qc,33.6,0,0,0,0,QZYaVz4F1GQxVQp6FuqYY4L4wFetitaT1Z
4127,847,qc,452.76,0,0,0,0,QgDfrakkekw1PKoXHT34jCLvitrbk5mRMp
4132,848,qc,23.52,0,0,0,0,QPwR7sxo2swapxBCksCqPy23mMRPd4uARr
4137,849,qc,33.6,0,0,0,0,QhxtgXEH1saghVkhdav74Ab991Fb9mT7Ai
4142,850,qc,0,0,0,0,0,QVmjS89fHhfsLMKpyzvKukEcKmnUQPURdj
4147,851,qc,840,0,0,0,0,QNGJdhdqmH3hQyhEHCsbd7pkk5uzukvRVn
4157,853,qc,25.2,0,0,0,0,QXYT3sQi5gcnzfeSSdS7jDPbTpw6k9q4uV
4162,854,qc,18.48,0,0,0,0,QhMwmVuT5EjKJX5rhQJjTCj5SKeChXkPQF
4167,855,qc,336,0,0,0,0,Qd5rRypXdzXuwrpHDvw5PfQoXb2k2DPDfC
4172,856,qc,13.44,0,0,0,0,QSP2w9jcEVKrUCjbr8scvyu6mZg9ALiDnx
4177,857,qc,33.6,0,0,0,0,QPhy5F33M4zNQNDJpKkuhMDuNzoUG9PXdG
4187,859,qc,479.14,0,0,0,0,QaBd8hffaSg2FVjxCwv5ZiY2WWNcWnwf7i
4192,860,qc,21.84,0,0,0,0,QibSrPb2PvE8EQqmmYJLtbjz6KKQFns9cC
4197,861,qc,210,0,0,0,0,QZUpE5ZWeAwGwUgoyVKaohTWJqKxaPzN96
4202,862,qc,161.62,0,0,0,0,QZnE1KhjRDcKNqSnRmc5qwjycBmd1E17sa
4207,863,qc,84,0,0,0,0,QezkLECKtuJw18BZP6tPAJjVaQQpWx7nEA
4212,864,qc,630,0,0,0,0,QgtWoBK4AemBAkmovsEwkUa4f9b5SErivy
4217,865,qc,0,0,0,0,0,QcMvS2L1PsdshyWSKSrZqmmCeezP63Z6yi
4222,866,qc,84,0,0,0,0,QSFMe1yooqruyLxJpzz3Am3DV5ULWdT4bW
4227,867,qc,630,0,0,0,0,QMoSKWfBcY83vCUyLakM5h9oQ836pTKpKV
4232,868,qc,1218,0,0,0,0,QhdYENfFgREQtbtHsehGspmszcZoTnCQPe
4242,870,qc,0,0,0,0,0,QgxfyzuDkozMjcHiFUE6rB4ivbUCz3ABkY
4247,871,qc,0.0046,0,0,0,0,QZG39GcKKGRoD4wt2YoqUxLahE6kLQy71H
4252,872,qc,50.9782,0,0,0,0,QRJawWSrCYZZDFNMC4eucgZ95r6JCX5ior
4257,873,qc,0.004,0,0,0,0,QRNj6fbjS3CWk7Jnkbn2rvMG3Qh8x7HGQz
4262,874,qc,16.8,0,0,0,0,QUsBPKRtrGowfVQUxz5evKJnCRQqUA9npD
4267,875,qc,0,0,0,0,0,QdZLvSg4QD1PqpC1Z7F2VGpEkCFRdGaWrS
4272,876,qc,0,0,0,0,0,Qh8iTWJyKtvau7gPLMsMV9rRjSYNt3Fyd8
4277,877,qc,0,0,0,0,0,QYPxop9dgAYZTSj4kmMy38ktpinYqo23WK
4282,878,qc,0,0,0,0,0,QPtZbFnft9ije8tGaXKsaNDa5cR6TWuC7A
4287,879,qc,0,0,0,0,0,QjWFxVvqfJ3v165m9trCjUVDQEHCEm8pdk
4292,880,qc,0,0,0,0,0,Qgdr8KsvgsqXZGTs7JGtLp5jdBNDrskLss
4297,881,qc,0.7181,0,0,0,0,QSZauxMm6JQyaMaAu7P572zbMRSjmgVDy3
4302,882,qc,0,0,0,0,0,QbyhyzLzjDvUuKEJbGybVu9kYrwih1tsq7
4307,883,qc,0.3867,0,0,0,0,QT2FWPSgzg216fxudd4Hmstv4NdLCEYV67
4312,884,qc,0,0,0,0,0,QYFYwG7jDwQ7stc7bUaMmkrmB3Agh7tex8
4317,885,qc,0,0,0,0,0,QiRVkkuJw7cnFpj3pUyiw1zAGVHQRdz2nW
4322,886,qc,0,0,0,0,0,QUo5gvqxiSwbUgNFMGxz2AyVkzhmgkU9gn
4332,888,qc,94,0,0,0,0,QM8bj6Ty6YYFhdkiVxiuWJZRCuosob6qi8
4337,889,qc,628.2,0,0,0,0,QTqNzpkroGYW55Y2JLEMJQuKKmvrG4QN3v
4347,891,qc,0,0,0,0,0,QdEzdC5i7pTCvZySFjKiSaE78nxTffwBKd
4352,892,qc,260.4,0,0,0,0,QZvTeRvaWm2zGxt7Xc9FQRbBp18H8JMQJb
4357,893,qc,285.6,0,0,0,0,QhNqoXtNYV479uCXUVakGRSp3tThQ2mGTP
4392,900,qc,0,0,0,0,0,QNA9eknKGsevjBsDTK8Fh6fX1v9JpCZLy2
4397,901,qc,84,0,0,0,0,QbaQhhKCK7TCT3kCw62RbriGgDxjprePhE
4402,902,qc,79.8,0,0,0,0,QauUrEJpsYcPJ6rKt3YMd8Yme9HUgngcFF
4407,903,qc,8.4,0,0,0,0,QiYtYN5JF1oLyMhUBkTMp3JGarkNQUo2nV
4412,904,qc,8.4,0,0,0,0,QSyVUyj5nu3DjNB8ThnZF1iQwgj86GcXwW
4417,905,qc,425.082,0,0,0,0,QNBm21uLgbQnLwV6xhxiodPuvgoaEeCCcu
4422,906,qc,117.6,0,0,0,0,QNrA6c438U1UKPsTD6NmCUjtqh8bRyCtK9
4427,907,qc,0,0,0,0,0,Qg4TGzZ7tsTDoJEVC77W5DNVtNpzm4coAp
4437,909,qc,84,0,0,0,0,Qcb8vANer6rwt4AruDXRJokZe6C7PngVzg
4442,910,qc,8.4,0,0,0,0,Qeird2VLuNCuojsS4hGgKE8BLRJ6NPiYJ9
4447,911,qc,162.12,0,0,0,0,QYxX7iGe29Am2QMr19esBFGnKZQnjU73u5
4452,912,qc,8.4,0,0,0,0,QMTcsaQ1RGkdcZzgdE2xkphXguoxrpnA55
4457,913,qc,8.4,0,0,0,0,QdHKKw3ayrqYpJyTdciUvnzzuBBtQBf46b
4462,914,qc,613.2,0,0,0,0,QRjLfipbKWF14nY1ZgxTsCNz3ZZt79MQn3
4472,916,qc,25.204,0,0,0,0,QMPfGuAgPrSHAsp8JbyYKr3WmeiPj7SdAs
4482,918,qc,8.4,0,0,0,0,QWPTeNqJhjYsaUyKHfBvunCnLRDH7KVLm6
4487,919,qc,210,0,0,0,0,QTZr92E9EEkz63BBBBigxdfRX97ux1tnNB
4492,920,qc,210,0,0,0,0,QhTdhD8BkRz5GA7VzAewC738zMd9P1pte6
4497,921,qc,173,0,0,0,0,QNQffSGKUxtVjjjQjEZruRDeve3pRUBEZh
4507,923,qc,62.0264,0,0,0,0,Qcnni3ydKLqvMnbkwoj7WsKaKEqUPhxqZd
4512,924,qc,0,0,0,0,0,QgZjnkmQoko3Zrp8LKD546fUnx5uJ253S6
4517,925,qc,0,0,0,0,0,QVwwiXfEfDpo4gMB8EBNxVgVXRdLaHZLAq
4522,926,qc,0,0,0,0,0,QjkER3ugMng9f9ErrCCi78gBEaAYbsudNM
4532,928,qc,0.00436,0,0,0,0,QemH7MYFbZpfZwdeQWBpefEQnCpC1wTQVd
4537,929,qc,210.494,0,0,0,0,QY8bwznyoSV2B1rn8u48ufnQi6D9Va3YBo
4547,931,qc,126,0,0,0,0,QhRi6rFzHvCN2nTa7tmdyJkdYZVNV9PVwi
4552,932,qc,0,0,0,0,0,QfUwKvYdDNpzoNemVghaGmpfZ1RQjAEavv
4557,933,qc,0,0,0,0,0,QhYXfpvP6bW44oNWj259o8zdHXu7L5b83x
4567,935,qc,0.0046,0,0,0,0,QinXKEGAFUkUrYoE3bjCNLJ4arJf99fRDM
4572,936,qc,0,0,0,0,0,Qfohb9obizC6R6gc6ywRwK4TZqomdJ99Pi
4577,937,qc,0,0,0,0,0,QfustddHwaTrfyzWxeJvhr7JgpK9qxTPfJ
4587,939,qc,84,0,0,0,0,QYn9zo2n72RiGnx1vNYeX5EqzFsfov2nZA
4627,947,qc,50.4,0,0,0,0,QPu9n5SRLnYe5C62vgsfmNgNJjSD4Jx8Ed
4642,950,qc,0,0,0,0,0,QcCBfNXZPBGpmQryyB9mQqVAbApeVUwDjV
4647,951,qc,84,0,0,0,0,QchmeHJbGgF5wyyGTyVGAs8ASXd41oFx2k
4652,952,qc,0.042037,0,0,0,0,QfPQiamfXX5qaXXNBiW8gEzyZfe58DsDQh
4657,953,qc,0,0,0,0,0,QULkpKFbnUF8r2wHJZKMeDq3YFq3g5xjkk
4662,954,qc,420,0,0,0,0,Qi5jofgUzcYGb3YyTePfUZRZcrQtf2Lqpj
4667,955,qc,16.8,0,0,0,0,QTdX7XL4dNEDLZGaG1KquPqkfmX6hUDi4N
4672,956,qc,0,0,0,0,0,QX6rKpLyfAp32A7Wd672Eaor6SvKdTVQCG
4677,957,qc,71.4,0,0,0,0,QZ8e75tGTCPAHFwD68Cq36mVun1Sg58Jva
4682,958,qc,0,0,0,0,0,QZRDSHkcgSkvA42SuNoQGV37wdhat5zVf4
4697,961,qc,210,0,0,0,0,QN5rZfZgdYjbUpYgZ4ZVBDBsrULXnJhE17
4717,965,qc,37.51,0,0,0,0,Qi8Qj2pUe7ngW8rEvREejF811xFihYJVK7
4722,966,qc,210,0,0,0,0,QeF1fwMJq7M65eAsnDGR6AS9fN3FmLskQD
4727,967,qc,966.34,0,0,0,0,QZujGrxCB1s597bzAS4jkyyffhtMbHTb9a
4737,969,qc,0.497718,0,0,0,0,QUyQLVisLXAAREatqHLpkh5MJd9BPqydmv
4742,970,qc,18.83,0,0,0,0,QWyWFHXj71ULuWqfJesKLEJwm9Gj52rZPP
4747,971,qc,10038,0,0,0,0,QisizbLyRyoXDnAVLZdczoWhPFNbKtMi7Y
4782,978,qc,41.49,0,0,0,0,QUsDcKbo9p7AwMJ1wx2yRoAYfeYemeQNoU
4792,980,qc,10500,0,0,0,0,QbCiX7NpkZ5SiTrUHP3MahunVc9vrGMC2j
4807,983,qc,19.29,0,0,0,0,QidEyQC9mu9WXQYML61Qu9UVmq8jQkW8qP
4812,984,qc,0,0,0,0,0,Qe5H6iWo5THogwiiVpzgbcoGvwUCoLGisy
4817,985,qc,19.31,0,0,0,0,Qa9wYpCsPzM2j6HndqJZAaTShbRxuZc7Pm
4822,986,qc,62.16,0,0,0,0,QSCcT71WDSWDhxzksbDXa6JxsD6wdhgqUe
4832,988,qc,0,0,0,0,0,Qak56XtDKMKVNT6LqVEqwAjk2Q7UfJwuQ3
4847,991,qc,151.2,0,0,0,0,QihMLeSSirnncMZRDoKob6fpTyDhmDcF8D
4857,993,qc,84,0,0,0,0,QgENKcKGWpzAymgwKyeFiXw99W4bve1TVm
4892,1000,qc,84,0,0,0,0,QSojFZB23sJrPgJfE5ZfgVMBLkvLS5faCY
4902,1002,qc,84,0,0,0,0,QfTFX8TFa2g8h5nEn1BRieTkqkThuigRAA
4907,1003,qc,84,0,0,0,0,QZBb4CMRQMjPvsrUMvxHSECh3TbqmoVtSw
4912,1004,qc,84,0,0,0,0,QVb9ndUP6hnRPDyDCJqSUCieoRhfaAMeTa
4922,1006,qc,84,0,0,0,0,QRSikhpc8gon7wpuH9NwvKzLFjiN52BBuW
4927,1007,qc,84,0,0,0,0,Qjbya4bdgmYFa2qymaSv64v7g9hPcEkpQr
4937,1009,qc,84,0,0,0,0,QZ1qwqsMLYzJaaBkGt9meANei8PLjakbyG
4942,1010,qc,84,0,0,0,0,QXf4J1qxF2o5Py7QiLRP6yqebquua9DoNz
4947,1011,qc,84,0,0,0,0,QS9YT2bhfBebQwrmbjvcdXVpAamQZXodwm
4962,1014,qc,84,0,0,0,0,Qdzqw1oJfGH7MMSAkWPixntuJmL5MSYq8z
4967,1015,qc,84,0,0,0,0,QfYgRD7roH8ymTwmabSvmDpX7pSpPvKxYA
4972,1016,qc,0,0,0,0,0,QPVvxRK7i2d7SW8FeFTvZYwdSB95ubt4Uv
4982,1018,qc,0,0,0,0,0,QfjqU2kNz189hw5a1hLxVZPrPBKawXfFuT
4987,1019,qc,84,0,0,0,0,QVtFaGCF3vWhMPLDMnjJZ7VkaNqUZg5tAa
4992,1020,qc,0,0,0,0,0,QiFJV1sqWffA7CJDQ7geMVbRGWBdGxCkm7
5002,1022,qc,84,0,0,0,0,QWi5jSKei95N4WC9NJqcTQgYzr63MyjiP8
5012,1024,qc,84,0,0,0,0,QMo9AGcs51ZQXLYcY3cmrHDc4U69P1wC4Z
5017,1025,qc,1286.041436,0,0,0,0,Qd2kKzGQzH8gkQjmJD9HxYQdD6F7ebuU7P
5022,1026,qc,84,0,0,0,0,QRsz1K6gTwF9rqpS1itFLEA3p67CUFY65G
5037,1029,qc,84,0,0,0,0,Qj4MxtyTY4Vw732Hqt5vUzwBCyzabTkWSF
5042,1030,qc,84,0,0,0,0,QQpgRUioj2Pp1pUV1PCF6Zu4vvX8vC6A9h
5047,1031,qc,84,0,0,0,0,QZe3mmLts4s2XeboCnG4sfmT4NAtC5u1SG
5052,1032,qc,84,0,0,0,0,QYbVCbU551sNgrBS5iVzud44J2jqx5FGz6
5057,1033,qc,84,0,0,0,0,QirYgQUBCV9fwb7Pikk3sD318FnjMVm2eg
5062,1034,qc,84,0,0,0,0,QVRM6awNTcFjp6B7bzvsW2YQC4iPX7ReBd
5072,1036,qc,84,0,0,0,0,QYtwLye8LmghAQFnFM5RSG8zzgULa6z7UW
5082,1038,qc,0,0,0,0,0,QXrZ6vfHwdrQGWuZBV51z1nVD2QfvityCh
5087,1039,qc,126.34,0,0,0,0,Qj3mWYaPCHPaRDekJBPNwBfj4G37zDMJyg
5097,1041,qc,0.438,0,0,0,0,QMvMafiMnxoPzdiFRPy1jezcCBZ7Yd5vkk
5102,1042,qc,274.52,0,0,0,0,QdPF5fehwqJtuqVJTDr3qkxURvokFVhr6x
5122,1046,qc,84,0,0,0,0,QW5GHACgfjrUazi64vVxZM4xd52bjhDnpK
5132,1048,qc,252,0,0,0,0,QaXuXymvycRXwbo41b1Sx9C6fbirjCst8g
5147,1051,qc,0.000025,0,0,0,0,QTRmvcpJrhY1n9MJ9Nam6dHmAMUti2p13R
5157,1053,qc,378,0,0,0,0,QjN9TEDrV6orWDWzFKPJePsaUFrEBHfzk6
5177,1057,qc,50.4,0,0,0,0,QdN966HxWi6PZz7LsUzJgsNsWfuWTac1AR
5182,1058,qc,40.32,0,0,0,0,QeYMtJ4hcooyMGDiN7ewJSPzXcv1f8JNbF
5187,1059,qc,84,0,0,0,0,QMPUsX5KAgNvDipKEBZg4sXU8hf2gxF3Ud
5192,1060,qc,168.68,0,0,0,0,QYcxuk6juFh24T37TkdJE4rJmhhbunkjL9
5202,1062,qc,84,0,0,0,0,QdXckni1H8nyxxnKhS2pWi2cE6zBR1v2iH
5207,1063,qc,0.028,0,0,0,0,Qbx7y5dDX8DYDoMskohYKqhsNi6s583ppZ
5217,1065,qc,0,0,0,0,0,QMkDsedQMQySAhZzTYE2zThq1dN5ipkJ74
5232,1068,qc,75.6,0,0,0,0,QffptHaGqMEZrngfaPs6NSc5pAJSYzvwKT
5242,1070,qc,84,0,0,0,0,QZn7x9PY7AWJWJiJXe28RJsajjfEJS3MBP
5282,1078,qc,840,0,0,0,0,QTGh4fXq64Yz3DcKuFMBFYg15R8p1xsg47
5287,1079,qc,0,0,0,0,0,QbTCxdxZ3wQ4Q66UoMQDvyRdu71D7QjNDA
5292,1080,qc,42,0,0,0,0,QVcCXqC5F9uPdihXFfndqrvwSXyrzz4q7v
5302,1082,qc,84,0,0,0,0,QbLWynJHhySnLwdnUUGFKhNuUEmfET8uxj
5307,1083,qc,840,0,0,0,0,QUrLqpzNUbLHgbsvVyELyr2Qfm4mGyyGkb
5312,1084,qc,630,0,0,0,0,QQCwSNH4vQ3TVRQjMPq6np8grj8aMWwi3D
5322,1086,qc,16.8,0,0,0,0,QjmyuQ2bCanriVA9jvBPAMRPNWU9BkHVQn
5332,1088,qc,50.4,0,0,0,0,Qhm4hpVcTW7E5CYWXrqbVXHTj1XsCWQeoT
5337,1089,qc,0,0,0,0,0,QcNCrLLPc8uB3A48WFQhkm7sqjTjSxyG7f
5342,1090,qc,8.4,0,0,0,0,QjSBvseu9faKRLKDf8Yxm5ym2uih98Xixg
5352,1093,qc,0,0,0,0,0,Qhbi8PR8GnbTZzcC6qATyeLtoasGs2Gv9N
5357,1094,qc,0,0,0,0,0,QXYaKKn9BF79VyCyA1Am8C91rfoWXRMHFZ
5362,1095,qc,840,0,0,0,0,Qi5KY35zRJUUcgGdqe9gj1Ejw19EhfBBr2
5367,1096,qc,122.9565,0,0,0,0,QTyRxuX3jtkisGhz8geZpNUFwS2zXnqX2L
5372,1097,qc,0,0,0,0,0,Qdkg5yWTQpqYZJKgQHp5C1cmcbwSHmWL8R
5377,1098,qc,0,0,0,0,0,QPcMFFsg9XqVujt8SxfDzC8skBLLstRLwT
5387,1100,qc,210,0,0,0,0,QLcXsCrY1v1kyiqZan4Ktzct6y2xvcK8rZ
5392,1101,qc,168.68,0,0,0,0,QWiW2PG2bt5ueHvscnC1vGkCpWzdtPVugK
5402,1103,qc,840,0,0,0,0,Qe6DUmrUgjUMKSzVAHH9kK2vxwfTq7Uv2D
5407,1104,qc,33.6,0,0,0,0,QRMYk157Nn9xK1FME4SjyYhWr7b22sZZZg
5412,1105,qc,0.003,0,0,0,0,Qh2cNTvroZ6fsxXwVwa7x3UsaHpjFZvNkm
5422,1107,qc,84,0,0,0,0,QTNgAEk376BNgQSNToH1xSf9H1y2Ub4cCW
5427,1108,qc,84,0,0,0,0,QNz1qJ6xZHSavggEYti7ucwvUpu8asXoAU
5432,1109,qc,0,0,0,0,0,QSotQsFMQ844fQ2CMd1KaLFuZ1gjsU1C2A
5437,1110,qc,84,0,0,0,0,QYpCSpNg8KGGkq9DaUoQ6GyVyMPeqyGLGZ
5442,1111,qc,84,0,0,0,0,QioqpHgZpR7beEZwzZrfxkdSSKfip8MwUT
5447,1112,qc,84,0,0,0,0,QRRqFfMdHYTFycaa3epUFYtxLho9GohDni
5452,1113,qc,84,0,0,0,0,QQnHUw2tMQ4xbDYRv9brd3rBSAxvxEWBCJ
5457,1114,qc,168,0,0,0,0,QUfW3fMt1QhyuwWWrqukYuKo8mNpJtPBxW
5462,1115,qc,84,0,0,0,0,QQb8vHdrKEW49zb8EzBqvjbiduaVBQ8naK
5467,1116,qc,84,0,0,0,0,QPUuHBZnQ86HKRLRJAgQ6ALXFiQMRZkD92
5472,1117,qc,84,0,0,0,0,QMjMF5YbQNQXdf4F8Xc1oUXMN66mtxQbRU
5477,1118,qc,84,0,0,0,0,QQGUQmWJaYktsmxHhJ9RoLgiyNWgr1MYrq
5487,1120,qc,66.36,0,0,0,0,QZeVHoPCAZCcQZPi5sqko3BLpyu87prEV2
5492,1121,qc,33.6,0,0,0,0,QUfQRgFuhtwunwQUrwtVfCZ4Ke4TAgCmn5
5497,1122,qc,48.72,0,0,0,0,QP1GtSzbmtDRxYDmdvUrdAzg1E5pWwikWi
5502,1123,qc,33.6,0,0,0,0,QgPCpjmuomnc1rWmp7dBCHJfVsGgMGdz9t
5507,1124,qc,33.6,0,0,0,0,QihRuEdZpxCPrym8auUygug3xYaJEM8xvB
5512,1125,qc,33.6,0,0,0,0,QTyMZZMooY8XUNdUGCfEzp8WVnDbYFdntT
5517,1126,qc,0,0,0,0,0,QSgz5r5uc6gSdiC7PTB2AYRWNY6Khhsht7
5522,1127,qc,0,0,0,0,0,QfSTi26C1WYNAXKbpVKCh6f7FswQPx1P5V
5527,1128,qc,0,0,0,0,0,Qa7ngsgZwhMnhifTgckf4eMevJGPDF7hu7
5532,1129,qc,0,0,0,0,0,QWT6XZ7BzDF3BFAkfd1zH9D6LgHK2VRcMk
5537,1130,qc,1512,0,0,0,0,Qho5QFm1Tx4VmaQBLu3ALrPzJnhRwiwp8Y
5552,1133,qc,0,0,0,0,0,QXCbD2y7nAddJh5AK1j8XMhr5m6GjedCad
5557,1134,qc,1512,0,0,0,0,Qgpc6mjg8zBXwzZgFxiGopZnAjuGy7Dj5o
5567,1136,qc,700,0,0,0,0,QjTtc7VoVHAg3GbATa342AYpPjybvpoH2R
5572,1137,qc,126.048335,0,0,0,0,QUCiCMarPkngDa3ahMHJdoWF9xgmyn37W5
5582,1139,qc,58.8,0,0,0,0,QNaty5nuXk9gtXw7hDFXDs7PJVdZb7ixTU
5587,1140,qc,0,0,0,0,0,QeFbYncmkEZh4PJmdwZwrKiHaNdAm9WJr3
5597,1142,qc,0,0,0,0,0,QTQpcnxDQDWVJwz2nBnR4yNJyWXTSWoR7u
5602,1143,qc,131.34,0,0,0,0,QV77Kgt2uupQbSDcCJXFTwd1QzGEiku4mk
5607,1144,qc,0,0,0,0,0,QR782jWvs5dV1HeLzRyiFmHbAjkmTsEkch
5612,1145,qc,0,0,0,0,0,QdavHhF9ukZLbp9akjdj6RLG7JuqwrDfNh
5617,1146,qc,89,0,0,0,0,QSjYHxyw2i5gyNpPRvKgyKisL6eVfMmVnX
5632,1149,qc,89,0,0,0,0,QeUdWbmXABJuHfCSEQ7Rq9UG18aiSqwSqw
5637,1150,qc,1092,0,0,0,0,QSedo2D6YhPifVjSPA9NMq7xykGU5Ums3k
5642,1151,qc,0,0,0,0,0,QbuWPPCqvgjAR97yy6eLHhmRrDopfeo3mn
5647,1152,qc,840,0,0,0,0,QSnxam5bZiSZUbv7AncMCxw6w7cijAg8f1
5657,1154,qc,16.8,0,0,0,0,QUube9urcHxyV6AnP17KEJDXjgtYrhANsj
5677,1158,qc,840,0,0,0,0,QX6feK3jkQDxueks544kZydbNmWiswgCDo
5682,1159,qc,0,0,0,0,0,QaQ4RQ1i3y8ZndsVoiDQQ9izk82rfuXb4J
5687,1160,qc,0,0,0,0,0,QM1CeoFQoA9Tj84ZqASMtY5ixmzSDXrKVg
5692,1161,qc,84,0,0,0,0,QcLKbE9p1CN8K3v9bCHVRnGMPhkgvX1cHi
5717,1166,qc,84,0,0,0,0,QYw61XYEH7LyTqYNaQqutaygVR1qCmhM9k
5722,1167,qc,84,0,0,0,0,QXbjpcjmFyJDALoW9WSqCBufQmHGQwptUA
5727,1168,qc,0,0,0,0,0,QTZYPbxZDYR69FcivM8yqs3Lc9wM9Z5nKa
5732,1169,qc,84,0,0,0,0,QauWWrxdcYh6vd31jBCbQGKnu2gMxoNMF4
5737,1170,qc,84,0,0,0,0,QhNPPBTzh3VWjYq5W9bUtMYvryFXVgSeEY
5742,1171,qc,84,0,0,0,0,QTSaXmF61oJiki1whQXKiDp6ZoqPphN9sD
5747,1172,qc,84,0,0,0,0,Qh4dL2uaTjsCeELuLAr3VxzZWV36FEx75S
5752,1173,qc,84,0,0,0,0,Qd1k848KxcZa5YVPMKJFZYCGM7zCzwz5uB
5757,1175,qc,84,0,0,0,0,QZBEYELP1Ph3JwkKPjQCKJSCytxKV7sKXA
5762,1176,qc,84,0,0,0,0,QPE45Nhme7S2J4WBZcqcu5QfGrQqbn6Ahj
5767,1177,qc,84,0,0,0,0,QUKQedHrxPJ4Pzxqz8vxgjGHcw7dvscKyL
5772,1178,qc,84,0,0,0,0,QPdD5jmwd6vQYCQfj4APPjPWB4ppJaitsi
5777,1179,qc,84,0,0,0,0,QRB7r6G1P1bU3UMftjmZtQwGWm5akU2JHW
5782,1180,qc,84,0,0,0,0,QXw56xPt5muPvLM8NkSANvQBFko4RHCwdi
5787,1181,qc,33.6,0,0,0,0,QaueucSnjsY2kLB1pJ8Egyko9RLeSt2npf
5792,1182,qc,0,0,0,0,0,QXUK5RiYa6hYax3tt3MP2eeKPNP33QfnPz
5797,1183,qc,0,0,0,0,0,QaA4PkBq9S6QCnq6V2Eget6dBXdFKEvrpw
5802,1184,qc,0,0,0,0,0,Qd2VF4tT1WZCKzBjAW8J59HNzkbAVZ4sic
5807,1185,qc,84,0,0,0,0,QTKwasGAsN3RP2xFr3Laah9UAqDrDWTiAz
5812,1186,qc,84,0,0,0,0,QiFafK8iDvH7qSej4r6e6896JgeSiZWLMB
5817,1187,qc,84,0,0,0,0,QgNdHrGQ2GJqW52dxFCSiqJnkdggyNCkKY
5822,1188,qc,84,0,0,0,0,QcW8TQhfuFDq7pcXgAA2bWrWTt5PB9KnSv
5827,1189,qc,84,0,0,0,0,QPrvcXtH1vtLX4fi7tkKLrqFTU2ixihY3L
5832,1190,qc,84,0,0,0,0,QZbeoa6sU38h9v3RD2eGJpXmZDZyHknSoJ
5837,1191,qc,84,0,0,0,0,QfBASCGnPHF4r3NFRox7bcUE4EyYLbNZKV
5842,1192,qc,84,0,0,0,0,QbizVobjMLcAXxLhTbzShUPF2xa96MBaXu
5847,1193,qc,84,0,0,0,0,QdcEWwAimEWkDLzWws83PbMyKHcqmynA62
5852,1194,qc,84,0,0,0,0,QQK1i5k4R6g5vRvDWKwLFdZ8Jjr9tdDBqg
5857,1195,qc,84,0,0,0,0,QfSwxrjiJWD91mKUUDPJ5aZDMxy9Vv1DsW
5862,1196,qc,84,0,0,0,0,QSFLXPeC1jMYD7fXDZCv22imr4MehyCMxs
5867,1197,qc,84,0,0,0,0,QiqwKLQEtSKXLqX8Cnth2xZGbSST8G51cC
5872,1198,qc,84,0,0,0,0,QamfaAPPMvurANin3uso6RHqCmExQ95MSY
5877,1199,qc,84,0,0,0,0,QYNUg8p1qvLZp3W1Q3UYsxgAdid965VJr5
5882,1200,qc,84,0,0,0,0,QbsLu1cEBFgMBm8obF73AZ65tZscZ3bz7x
5887,1201,qc,84,0,0,0,0,QLhWMUstgbAd8FzCjRbDxdt5woGwnfKbLr
5892,1202,qc,84,0,0,0,0,QifiwdLk5YaecANgaYRMzWLWySkzBpMZdC
5902,1204,qc,84,0,0,0,0,QVn7zcoKPu5viF7ojLMmPXCUJAJV2LGNLv
5907,1205,qc,84,0,0,0,0,Qhw3n4NnrUb1qBEC8pF4kEKv4TFJHaiBQz
5912,1206,qc,336,0,0,0,0,QTAYcbp5tvxfHrBNGGXG1AMzLSGBAwheHg
5917,1207,qc,168,0,0,0,0,QNAFoXKj515c5KyH14jV5ZziUMefGusQkZ
5922,1208,qc,168,0,0,0,0,QWZnBVSBM4oXrSuQv4aiprAXD5pbAaTfdY
5927,1209,qc,0.305,0,0,0,0,QPixft1WRZW4bR28NEzXxt8zHxCxvoCvwq
5932,1210,qc,0,0,0,0,0,QM8urfoqjEr8RUpYDFNfeQgc2PkxmHf21Y
5942,1212,qc,0,0,0,0,0,QWhacrniZxFyGusUAQo7YTKBb1dYHCsFqE
5947,1213,qc,420,0,0,0,0,QUHW1XjStUhNJS49EyfP68k2mqCNQYxZyu
5952,1214,qc,16.8,0,0,0,0,QRQuoV3dphdHUarHyxfRnm344yjCwqiGGZ
5957,1215,qc,210.808,0,0,0,0,QhWotTrzBQEK6r1Xwo5vamRCP2j3E68Hmm
5962,1216,qc,1576.12,0,0,0,0,QYvSgiSPT3D2K86BLNgwoV9x6ri2P2RURH
